Datetime,entry_id,pH,TDS,Depth
2022-12-11T15:34:51+05:30,19295,7.63,490.49,49.03
2022-12-11T15:46:50+05:30,19296,7.63,490.49,47.2
2022-12-11T15:56:12+05:30,19297,7.63,490.49,48.17
2022-12-11T16:08:13+05:30,19298,7.63,495.23,47.57
2022-12-11T16:17:35+05:30,19299,7.63,494.75,50.61
2022-12-11T16:29:35+05:30,19300,7.63,494.75,52.07
2022-12-11T16:38:57+05:30,19301,7.63,494.75,53.16
2022-12-11T16:57:23+05:30,19302,7.63,488.6,47.81
2022-12-11T17:06:45+05:30,19303,7.63,491.63,46.11
2022-12-11T17:18:46+05:30,19304,7.63,488.6,45.74
2022-12-11T17:28:08+05:30,19305,7.62,488.6,48.54
2022-12-11T17:40:08+05:30,19306,7.62,488.6,44.04
2022-12-11T17:49:30+05:30,19307,7.62,493.81,46.84
2022-12-11T18:01:31+05:30,19308,7.56,492.86,35.15
2022-12-11T18:10:53+05:30,19309,7.58,491.91,45.25
2022-12-11T18:22:53+05:30,19310,7.59,491.91,52.68
2022-12-11T18:32:15+05:30,19311,7.59,491.91,50.36
2022-12-11T18:44:16+05:30,19312,7.59,491.91,54.62
2022-12-11T18:53:38+05:30,19313,7.59,491.91,51.7
2022-12-11T19:05:38+05:30,19314,7.59,491.91,53.16
2022-12-11T19:15:00+05:30,19315,7.59,491.91,48.54
2022-12-11T19:27:01+05:30,19316,7.58,497.12,50
2022-12-11T19:36:23+05:30,19317,7.58,494.28,48.9
2022-12-11T19:48:23+05:30,19318,7.58,491.44,32.35
2022-12-11T19:57:45+05:30,19319,7.58,491.44,36.74
2022-12-11T20:09:46+05:30,19320,7.58,490.68,48.54
2022-12-11T20:19:08+05:30,19321,7.58,490.68,43.79
2022-12-11T20:31:08+05:30,19322,7.58,490.02,50.49
2022-12-11T20:40:30+05:30,19323,7.58,490.68,39.41
2022-12-11T20:52:31+05:30,19324,7.58,490.02,47.69
2022-12-11T21:01:53+05:30,19325,7.58,490.02,50.12
2022-12-11T21:13:53+05:30,19326,7.58,490.02,48.54
2022-12-11T21:23:15+05:30,19327,7.58,490.02,51.7
2022-12-11T21:35:16+05:30,19328,7.58,490.02,48.3
2022-12-11T21:44:38+05:30,19329,7.58,490.02,52.19
2022-12-11T21:56:39+05:30,19330,7.58,484.81,47.69
2022-12-11T22:06:01+05:30,19331,7.58,484.81,47.57
2022-12-11T22:18:01+05:30,19332,7.56,484.81,49.03
2022-12-11T22:27:23+05:30,19333,7.54,489.07,47.57
2022-12-11T22:43:11+05:30,19334,7.56,484.81,45.38
2022-12-11T22:52:33+05:30,19335,7.56,484.81,46.23
2022-12-11T23:04:34+05:30,19336,7.56,489.54,50.97
2022-12-11T23:13:56+05:30,19337,7.56,489.54,43.06
2022-12-11T23:25:56+05:30,19338,7.56,489.54,50.12
2022-12-11T23:35:18+05:30,19339,7.56,489.54,47.57
2022-12-11T23:47:19+05:30,19340,7.56,489.54,49.27
2022-12-11T23:56:41+05:30,19341,7.56,489.07,61.93
2022-12-12T00:08:41+05:30,19342,7.56,489.07,49.63
2022-12-12T00:18:03+05:30,19343,7.56,489.07,52.55
2022-12-12T00:30:04+05:30,19344,7.56,488.6,55.23
2022-12-12T00:39:26+05:30,19345,7.55,485.94,40.39
2022-12-12T00:51:26+05:30,19346,7.56,483.39,50.24
2022-12-12T01:00:48+05:30,19347,7.56,485.94,47.2
2022-12-12T01:12:49+05:30,19348,7.55,483.39,41.85
2022-12-12T01:22:11+05:30,19349,7.55,483.39,48.54
2022-12-12T01:34:11+05:30,19350,7.55,483.39,41.48
2022-12-12T01:43:33+05:30,19351,7.55,485.75,60.59
2022-12-12T01:55:33+05:30,19352,7.55,483.39,48.17
2022-12-12T02:04:55+05:30,19353,7.55,485.75,50.85
2022-12-12T02:16:56+05:30,19354,7.55,488.12,54.38
2022-12-12T02:26:18+05:30,19355,7.55,485.75,50.61
2022-12-12T02:38:18+05:30,19356,7.55,488.12,51.09
2022-12-12T02:47:40+05:30,19357,7.52,487.65,57.06
2022-12-12T02:59:40+05:30,19358,7.54,488.6,39.78
2022-12-12T03:09:03+05:30,19359,7.56,489.54,44.52
2022-12-12T03:21:03+05:30,19360,7.56,489.07,49.88
2022-12-12T03:30:25+05:30,19361,7.56,489.07,37.83
2022-12-12T03:42:25+05:30,19362,7.56,489.07,50.97
2022-12-12T03:51:47+05:30,19363,7.56,489.54,38.56
2022-12-12T04:03:48+05:30,19364,7.56,489.54,43.79
2022-12-12T04:13:10+05:30,19365,7.56,488.6,36.13
2022-12-12T04:25:10+05:30,19366,7.56,488.6,56.33
2022-12-12T04:43:01+05:30,19367,7.56,483.39,49.51
2022-12-12T04:52:23+05:30,19368,7.56,483.39,37.83
2022-12-12T05:04:24+05:30,19369,7.56,485.94,44.65
2022-12-12T05:13:46+05:30,19370,7.56,483.39,48.05
2022-12-12T05:25:46+05:30,19371,7.56,483.39,55.35
2022-12-12T05:35:08+05:30,19372,7.56,483.39,42.21
2022-12-12T05:47:09+05:30,19373,7.56,483.39,46.23
2022-12-12T05:56:31+05:30,19374,7.56,485.75,51.58
2022-12-12T06:08:31+05:30,19375,7.56,488.12,55.6
2022-12-12T06:17:53+05:30,19376,7.56,488.12,55.48
2022-12-12T06:29:54+05:30,19377,7.56,488.12,56.08
2022-12-12T06:39:16+05:30,19378,7.56,488.12,48.42
2022-12-12T06:51:16+05:30,19379,7.56,488.12,42.94
2022-12-12T07:00:38+05:30,19380,7.56,488.12,36.25
2022-12-12T07:12:39+05:30,19381,7.56,488.12,52.92
2022-12-12T07:22:01+05:30,19382,7.56,488.12,42.45
2022-12-12T07:34:01+05:30,19383,7.56,487.65,47.81
2022-12-12T07:43:23+05:30,19384,7.55,487.65,45.5
2022-12-12T07:55:24+05:30,19385,7.55,488.12,43.31
2022-12-12T08:04:46+05:30,19386,7.55,487.65,51.82
2022-12-12T08:16:46+05:30,19387,7.55,487.65,51.58
2022-12-12T08:26:08+05:30,19388,7.55,487.17,48.54
2022-12-12T08:44:02+05:30,19389,7.55,482.44,52.8
2022-12-12T08:53:24+05:30,19390,7.55,487.65,44.52
2022-12-12T09:05:24+05:30,19391,7.51,487.17,51.95
2022-12-12T09:14:47+05:30,19392,7.53,488.12,54.02
2022-12-12T09:26:47+05:30,19393,7.56,489.54,56.81
2022-12-12T09:36:09+05:30,19394,7.56,487.17,46.11
2022-12-12T09:48:09+05:30,19395,7.56,484.81,38.8
2022-12-12T09:57:31+05:30,19396,7.56,484.81,54.38
2022-12-12T10:09:32+05:30,19397,7.56,487.17,46.96
2022-12-12T10:18:54+05:30,19398,7.56,484.81,59
2022-12-12T10:30:54+05:30,19399,7.56,484.33,48.54
2022-12-12T10:40:16+05:30,19400,7.56,484.33,47.32
2022-12-12T10:52:17+05:30,19401,7.56,486.23,51.34
2022-12-12T11:01:39+05:30,19402,7.56,484.33,48.9
2022-12-12T11:13:39+05:30,19403,7.56,483.86,36.13
2022-12-12T11:23:01+05:30,19404,7.56,483.86,50.49
2022-12-12T11:35:02+05:30,19405,7.56,483.86,51.82
2022-12-12T11:44:24+05:30,19406,7.55,483.86,47.2
2022-12-12T11:56:24+05:30,19407,7.55,486.42,42.7
2022-12-12T12:05:47+05:30,19408,7.55,489.07,49.63
2022-12-12T12:17:47+05:30,19409,7.54,489.07,53.89
2022-12-12T12:27:09+05:30,19410,7.54,489.54,47.57
2022-12-12T12:39:09+05:30,19411,7.54,489.54,47.32
2022-12-12T12:48:31+05:30,19412,7.54,489.54,53.41
2022-12-12T13:00:32+05:30,19413,7.54,490.02,53.53
2022-12-12T13:09:54+05:30,19414,7.54,496.17,48.17
2022-12-12T13:21:54+05:30,19415,7.54,493.33,49.39
2022-12-12T13:31:17+05:30,19416,7.53,490.49,49.15
2022-12-12T13:43:17+05:30,19417,7.58,492.86,42.33
2022-12-12T13:52:39+05:30,19418,7.59,487.65,46.35
2022-12-12T14:04:39+05:30,19419,7.59,488.12,47.69
2022-12-12T14:14:02+05:30,19420,7.59,487.65,59.25
2022-12-12T14:26:02+05:30,19421,7.59,488.12,46.84
2022-12-12T14:35:24+05:30,19422,7.59,490.68,53.04
2022-12-12T14:47:24+05:30,19423,7.59,494.28,51.82
2022-12-12T14:56:46+05:30,19424,7.59,493.81,61.68
2022-12-12T15:09:46+05:30,19425,7.59,488.6,51.58
2022-12-12T15:19:08+05:30,19426,7.59,494.28,49.76
2022-12-12T15:31:09+05:30,19427,7.59,493.81,60.1
2022-12-12T15:40:31+05:30,19428,7.59,494.75,73
2022-12-12T15:52:31+05:30,19429,7.59,494.75,45.5
2022-12-12T16:01:53+05:30,19430,7.58,494.75,51.46
2022-12-12T16:13:53+05:30,19431,7.58,494.75,47.32
2022-12-12T16:23:16+05:30,19432,7.58,494.75,40.14
2022-12-12T16:35:16+05:30,19433,7.58,494.75,54.14
2022-12-12T16:44:38+05:30,19434,7.58,492.1,49.76
2022-12-12T16:56:39+05:30,19435,7.57,489.54,48.05
2022-12-12T17:06:01+05:30,19436,7.57,492.1,45.01
2022-12-12T17:18:01+05:30,19437,7.58,489.54,53.89
2022-12-12T17:27:23+05:30,19438,7.58,492.1,46.96
2022-12-12T17:39:24+05:30,19439,7.58,492.1,51.09
2022-12-12T17:48:46+05:30,19440,7.58,494.75,49.51
2022-12-12T18:00:46+05:30,19441,7.55,491.63,47.08
2022-12-12T18:10:09+05:30,19442,7.57,488.12,51.58
2022-12-12T18:22:09+05:30,19443,7.58,488.12,50.61
2022-12-12T18:31:31+05:30,19444,7.58,491.15,48.05
2022-12-12T18:43:31+05:30,19445,7.58,493.33,50.24
2022-12-12T19:04:54+05:30,19446,7.57,493.81,48.54
2022-12-12T19:14:16+05:30,19447,7.57,493.33,61.44
2022-12-12T19:26:16+05:30,19448,7.57,493.33,54.26
2022-12-12T19:35:39+05:30,19449,7.57,493.81,49.27
2022-12-12T19:47:39+05:30,19450,7.57,493.33,49.76
2022-12-12T19:57:01+05:30,19451,7.57,492.86,48.66
2022-12-12T20:09:02+05:30,19452,7.57,493.33,61.19
2022-12-12T20:18:24+05:30,19453,7.57,492.86,51.46
2022-12-12T20:30:24+05:30,19454,7.57,489.73,51.22
2022-12-12T20:39:46+05:30,19455,7.57,486.7,48.05
2022-12-12T20:51:46+05:30,19456,7.57,487.17,54.26
2022-12-12T21:01:09+05:30,19457,7.56,489.26,51.22
2022-12-12T21:13:10+05:30,19458,7.57,491.91,49.88
2022-12-12T21:22:31+05:30,19459,7.57,491.91,49.27
2022-12-12T21:34:31+05:30,19460,7.57,491.91,49.88
2022-12-12T21:43:54+05:30,19461,7.57,491.91,48.9
2022-12-12T21:55:54+05:30,19462,7.57,491.91,49.15
2022-12-12T22:05:16+05:30,19463,7.57,491.91,49.76
2022-12-12T22:17:16+05:30,19464,7.55,485.28,49.15
2022-12-12T22:26:39+05:30,19465,7.52,490.02,50.85
2022-12-12T22:39:15+05:30,19466,7.55,491.44,49.39
2022-12-12T22:48:37+05:30,19467,7.56,490.68,47.81
2022-12-12T23:00:37+05:30,19468,7.56,490.68,54.38
2022-12-12T23:09:59+05:30,19469,7.55,490.02,57.67
2022-12-12T23:22:00+05:30,19470,7.55,490.02,47.32
2022-12-12T23:31:22+05:30,19471,7.55,490.02,46.35
2022-12-12T23:43:22+05:30,19472,7.55,490.02,57.91
2022-12-12T23:52:44+05:30,19473,7.54,490.02,51.46
2022-12-13T00:04:45+05:30,19474,7.54,490.02,46.11
2022-12-13T00:14:07+05:30,19475,7.54,490.02,52.43
2022-12-13T00:26:07+05:30,19476,7.54,490.02,50.85
2022-12-13T00:35:29+05:30,19477,7.55,487.36,47.08
2022-12-13T00:47:30+05:30,19478,7.55,484.81,53.16
2022-12-13T00:56:52+05:30,19479,7.54,484.81,48.78
2022-12-13T01:08:52+05:30,19480,7.54,484.81,52.68
2022-12-13T01:18:15+05:30,19481,7.54,484.81,49.39
2022-12-13T01:30:15+05:30,19482,7.54,484.81,47.2
2022-12-13T01:39:37+05:30,19483,7.54,484.81,56.08
2022-12-13T01:51:37+05:30,19484,7.54,487.17,48.78
2022-12-13T02:01:00+05:30,19485,7.54,487.17,54.38
2022-12-13T02:13:00+05:30,19486,7.54,486.7,48.05
2022-12-13T02:22:23+05:30,19487,7.54,489.07,52.92
2022-12-13T02:34:23+05:30,19488,7.54,488.6,53.77
2022-12-13T02:43:45+05:30,19489,7.52,488.6,45.13
2022-12-13T02:55:45+05:30,19490,7.53,489.54,50.24
2022-12-13T03:05:07+05:30,19491,7.55,484.81,48.05
2022-12-13T03:17:08+05:30,19492,7.56,484.81,49.39
2022-12-13T03:26:30+05:30,19493,7.56,484.81,44.4
2022-12-13T03:38:30+05:30,19494,7.56,484.81,51.95
2022-12-13T03:47:52+05:30,19495,7.56,484.81,52.43
2022-12-13T03:59:52+05:30,19496,7.56,484.33,48.9
2022-12-13T04:09:14+05:30,19497,7.56,486.7,50.12
2022-12-13T04:21:15+05:30,19498,7.56,486.23,52.8
2022-12-13T04:30:37+05:30,19499,7.56,489.54,54.5
2022-12-13T04:42:37+05:30,19500,7.56,489.07,49.27
2022-12-13T05:04:00+05:30,19501,7.56,488.6,48.3
2022-12-13T05:13:22+05:30,19502,7.56,488.6,48.54
2022-12-13T05:32:26+05:30,19503,7.56,483.39,49.63
2022-12-13T05:41:48+05:30,19504,7.56,483.39,55.96
2022-12-13T05:53:48+05:30,19505,7.56,483.39,51.46
2022-12-13T06:03:11+05:30,19506,7.56,483.39,46.47
2022-12-13T06:15:11+05:30,19507,7.56,483.39,51.7
2022-12-13T06:24:33+05:30,19508,7.55,483.39,56.45
2022-12-13T06:36:33+05:30,19509,7.55,483.39,47.81
2022-12-13T06:45:56+05:30,19510,7.55,483.39,41.48
2022-12-13T06:57:56+05:30,19511,7.55,483.39,49.03
2022-12-13T07:07:18+05:30,19512,7.55,483.39,44.77
2022-12-13T07:19:18+05:30,19513,7.55,485.75,58.4
2022-12-13T07:28:40+05:30,19514,7.55,483.39,57.3
2022-12-13T07:40:41+05:30,19515,7.55,483.39,48.17
2022-12-13T07:50:03+05:30,19516,7.55,483.39,45.86
2022-12-13T08:02:03+05:30,19517,7.55,483.39,51.95
2022-12-13T08:13:17+05:30,19518,7.54,483.39,49.76
2022-12-13T08:22:39+05:30,19519,7.54,485.75,50.97
2022-12-13T08:34:39+05:30,19520,7.54,485.28,50.49
2022-12-13T08:44:01+05:30,19521,7.54,482.91,47.2
2022-12-13T08:56:02+05:30,19522,7.54,482.91,50.36
2022-12-13T09:05:24+05:30,19523,7.51,483.39,46.11
2022-12-13T09:17:24+05:30,19524,7.53,489.54,45.25
2022-12-13T09:26:46+05:30,19525,7.56,490.02,50.97
2022-12-13T09:38:47+05:30,19526,7.56,490.02,48.05
2022-12-13T09:48:09+05:30,19527,7.56,490.02,43.06
2022-12-13T10:00:09+05:30,19528,7.56,490.02,52.55
2022-12-13T10:09:31+05:30,19529,7.56,490.02,41.6
2022-12-13T10:21:32+05:30,19530,7.56,490.02,47.57
2022-12-13T10:30:54+05:30,19531,7.56,490.02,49.88
2022-12-13T10:42:54+05:30,19532,7.55,493.05,46.96
2022-12-13T10:52:16+05:30,19533,7.55,490.49,53.89
2022-12-13T11:04:17+05:30,19534,7.55,490.49,43.18
2022-12-13T11:13:39+05:30,19535,7.55,490.49,49.51
2022-12-13T11:25:39+05:30,19536,7.54,490.49,53.16
2022-12-13T11:35:01+05:30,19537,7.55,490.49,50.12
2022-12-13T11:47:02+05:30,19538,7.54,485.75,48.9
2022-12-13T11:56:24+05:30,19539,7.54,492.39,43.18
2022-12-13T12:17:47+05:30,19540,7.54,492.39,48.42
2022-12-13T12:29:47+05:30,19541,7.54,487.65,41.72
2022-12-13T12:39:09+05:30,19542,7.54,487.65,49.76
2022-12-13T12:51:10+05:30,19543,7.54,487.65,48.78
2022-12-13T13:00:32+05:30,19544,7.54,493.81,47.2
2022-12-13T13:12:32+05:30,19545,7.54,493.81,59.86
2022-12-13T13:21:54+05:30,19546,7.54,493.81,48.42
2022-12-13T13:33:55+05:30,19547,7.54,489.07,44.28
2022-12-13T13:43:17+05:30,19548,7.57,490.49,53.89
2022-12-13T13:55:17+05:30,19549,7.59,493.05,51.22
2022-12-13T14:11:47+05:30,19550,7.59,485.75,46.71
2022-12-13T14:21:09+05:30,19551,7.6,491.44,50.61
2022-12-13T14:33:10+05:30,19552,7.59,495.7,38.93
2022-12-13T14:42:32+05:30,19553,7.59,489.54,54.75
2022-12-13T14:54:32+05:30,19554,7.59,492.57,46.35
2022-12-13T15:03:54+05:30,19555,7.59,495.7,47.93
2022-12-13T15:15:55+05:30,19556,7.59,496.36,34.67
2022-12-13T15:25:17+05:30,19557,7.59,495.7,48.17
2022-12-13T15:37:17+05:30,19558,7.59,495.7,46.35
2022-12-13T15:46:39+05:30,19559,7.59,495.7,55.72
2022-12-13T15:58:39+05:30,19560,7.58,493.05,59.37
2022-12-13T16:08:02+05:30,19561,7.58,495.7,49.15
2022-12-13T16:20:02+05:30,19562,7.58,496.36,50.12
2022-12-13T16:29:24+05:30,19563,7.58,495.7,45.62
2022-12-13T16:41:25+05:30,19564,7.58,495.7,52.19
2022-12-13T16:50:47+05:30,19565,7.58,495.7,45.74
2022-12-13T17:02:47+05:30,19566,7.58,496.36,35.4
2022-12-13T17:12:09+05:30,19567,7.58,496.36,53.89
2022-12-13T17:24:10+05:30,19568,7.58,495.7,45.74
2022-12-13T17:33:32+05:30,19569,7.58,496.36,52.43
2022-12-13T17:45:33+05:30,19570,7.58,495.7,31.26
2022-12-13T17:54:55+05:30,19571,7.55,493.05,45.25
2022-12-13T18:06:55+05:30,19572,7.56,489.54,50.97
2022-12-13T18:16:17+05:30,19573,7.58,491.63,43.18
2022-12-13T18:28:18+05:30,19574,7.58,494.75,49.63
2022-12-13T18:37:40+05:30,19575,7.58,494.75,48.54
2022-12-13T18:49:40+05:30,19576,7.57,488.6,50
2022-12-13T18:59:02+05:30,19577,7.57,488.6,54.75
2022-12-13T19:11:03+05:30,19578,7.57,488.6,48.78
2022-12-13T19:20:25+05:30,19579,7.57,488.6,52.68
2022-12-13T19:32:25+05:30,19580,7.57,488.6,50.24
2022-12-13T19:41:47+05:30,19581,7.57,491.15,45.86
2022-12-13T19:53:48+05:30,19582,7.57,493.81,54.5
2022-12-13T20:03:10+05:30,19583,7.57,493.81,50.36
2022-12-13T20:15:10+05:30,19584,7.57,493.81,50.97
2022-12-13T20:24:32+05:30,19585,7.57,493.33,50.12
2022-12-13T20:36:33+05:30,19586,7.57,493.81,51.95
2022-12-13T20:45:55+05:30,19587,7.57,489.73,49.76
2022-12-13T20:57:55+05:30,19588,7.57,486.7,49.27
2022-12-13T21:07:17+05:30,19589,7.57,486.7,51.7
2022-12-13T21:19:18+05:30,19590,7.57,486.7,48.66
2022-12-13T21:40:40+05:30,19591,7.57,491.91,50.73
2022-12-13T21:50:02+05:30,19592,7.57,491.91,52.92
2022-12-13T22:02:03+05:30,19593,7.56,491.91,54.38
2022-12-13T22:11:25+05:30,19594,7.56,491.91,47.08
2022-12-13T22:23:25+05:30,19595,7.52,490.02,42.82
2022-12-13T22:42:38+05:30,19596,7.55,491.44,49.88
2022-12-13T22:52:00+05:30,19597,7.55,490.02,43.79
2022-12-13T23:04:00+05:30,19598,7.55,490.68,50.12
2022-12-13T23:13:22+05:30,19599,7.54,490.02,49.03
2022-12-13T23:25:23+05:30,19600,7.54,490.02,47.81
2022-12-13T23:34:45+05:30,19601,7.54,490.02,50.49
2022-12-13T23:46:45+05:30,19602,7.54,490.02,48.05
2022-12-13T23:56:07+05:30,19603,7.54,490.02,48.54
2022-12-14T00:08:08+05:30,19604,7.54,490.02,50.49
2022-12-14T00:17:30+05:30,19605,7.54,490.02,51.46
2022-12-14T00:29:31+05:30,19606,7.54,490.02,46.35
2022-12-14T00:38:53+05:30,19607,7.54,490.02,49.03
2022-12-14T00:50:53+05:30,19608,7.54,490.02,52.19
2022-12-14T01:00:15+05:30,19609,7.54,484.81,43.55
2022-12-14T01:12:16+05:30,19610,7.54,487.36,32.96
2022-12-14T01:21:38+05:30,19611,7.54,484.81,48.42
2022-12-14T01:33:38+05:30,19612,7.54,484.81,40.87
2022-12-14T01:43:01+05:30,19613,7.54,484.81,50.61
2022-12-14T01:55:01+05:30,19614,7.54,484.81,40.14
2022-12-14T02:04:23+05:30,19615,7.54,484.33,48.05
2022-12-14T02:16:24+05:30,19616,7.54,484.33,50.36
2022-12-14T02:25:46+05:30,19617,7.54,484.81,39.66
2022-12-14T02:37:46+05:30,19618,7.54,483.86,50.36
2022-12-14T02:47:08+05:30,19619,7.52,483.86,48.78
2022-12-14T02:59:09+05:30,19620,7.54,484.81,42.33
2022-12-14T03:08:31+05:30,19621,7.56,484.81,53.65
2022-12-14T03:20:31+05:30,19622,7.56,487.36,46.71
2022-12-14T03:29:53+05:30,19623,7.56,484.81,49.15
2022-12-14T03:41:54+05:30,19624,7.56,484.81,43.79
2022-12-14T03:51:16+05:30,19625,7.56,484.81,47.08
2022-12-14T04:03:16+05:30,19626,7.56,484.81,59
2022-12-14T04:12:38+05:30,19627,7.56,484.81,59
2022-12-14T04:24:39+05:30,19628,7.56,484.81,51.09
2022-12-14T04:34:01+05:30,19629,7.56,484.81,47.93
2022-12-14T04:46:01+05:30,19630,7.56,484.33,50.36
2022-12-14T04:55:23+05:30,19631,7.56,484.33,44.89
2022-12-14T05:07:24+05:30,19632,7.56,483.86,53.89
2022-12-14T05:18:50+05:30,19633,7.56,483.86,49.88
2022-12-14T05:28:12+05:30,19634,7.56,483.39,46.47
2022-12-14T05:40:12+05:30,19635,7.56,483.39,49.88
2022-12-14T05:49:34+05:30,19636,7.56,483.39,50.36
2022-12-14T06:01:35+05:30,19637,7.56,483.39,53.29
2022-12-14T06:10:57+05:30,19638,7.56,483.39,43.06
2022-12-14T06:22:57+05:30,19639,7.56,483.86,50.36
2022-12-14T06:32:19+05:30,19640,7.56,483.39,60.34
2022-12-14T06:44:20+05:30,19641,7.56,483.39,41.36
2022-12-14T06:53:42+05:30,19642,7.56,483.39,53.04
2022-12-14T07:05:42+05:30,19643,7.56,488.12,51.22
2022-12-14T07:15:04+05:30,19644,7.56,485.75,54.26
2022-12-14T07:27:05+05:30,19645,7.55,487.17,46.84
2022-12-14T07:36:27+05:30,19646,7.56,487.65,57.54
2022-12-14T07:48:27+05:30,19647,7.55,487.65,44.04
2022-12-14T07:57:49+05:30,19648,7.55,487.17,53.29
2022-12-14T08:09:50+05:30,19649,7.55,487.65,54.38
2022-12-14T08:27:35+05:30,19650,7.55,482.44,45.98
2022-12-14T08:36:57+05:30,19651,7.55,487.17,53.89
2022-12-14T08:48:57+05:30,19652,7.54,487.17,53.29
2022-12-14T08:58:19+05:30,19653,7.54,484.81,54.5
2022-12-14T09:10:20+05:30,19654,7.52,483.39,50.24
2022-12-14T09:19:42+05:30,19655,7.55,484.33,32.96
2022-12-14T09:31:42+05:30,19656,7.57,490.02,48.66
2022-12-14T09:41:04+05:30,19657,7.57,490.02,42.7
2022-12-14T09:53:05+05:30,19658,7.57,490.02,50.85
2022-12-14T10:02:27+05:30,19659,7.56,490.02,47.69
2022-12-14T10:14:27+05:30,19660,7.56,490.02,45.86
2022-12-14T10:23:49+05:30,19661,7.55,490.02,53.53
2022-12-14T10:35:50+05:30,19662,7.55,487.36,48.66
2022-12-14T10:45:12+05:30,19663,7.55,490.49,55.72
2022-12-14T10:57:12+05:30,19664,7.55,490.49,48.3
2022-12-14T11:06:34+05:30,19665,7.55,490.49,48.05
2022-12-14T11:18:34+05:30,19666,7.55,490.49,46.71
2022-12-14T11:27:57+05:30,19667,7.55,490.49,39.05
2022-12-14T11:39:58+05:30,19668,7.55,490.49,49.15
2022-12-14T11:49:19+05:30,19669,7.55,485.75,44.4
2022-12-14T12:01:19+05:30,19670,7.55,485.75,44.89
2022-12-14T12:10:41+05:30,19671,7.54,485.75,49.15
2022-12-14T12:22:43+05:30,19672,7.54,492.39,32.35
2022-12-14T12:32:04+05:30,19673,7.54,491.91,48.54
2022-12-14T12:44:04+05:30,19674,7.54,492.86,50.12
2022-12-14T12:53:27+05:30,19675,7.54,487.65,49.39
2022-12-14T13:05:27+05:30,19676,7.54,487.65,49.03
2022-12-14T13:14:49+05:30,19677,7.54,487.65,48.54
2022-12-14T13:26:50+05:30,19678,7.54,487.65,49.51
2022-12-14T13:36:12+05:30,19679,7.56,488.6,48.42
2022-12-14T13:48:12+05:30,19680,7.6,489.54,50.24
2022-12-14T13:57:34+05:30,19681,7.61,489.54,43.06
2022-12-14T14:20:22+05:30,19682,7.6,489.54,50.73
2022-12-14T14:29:44+05:30,19683,7.6,489.54,54.87
2022-12-14T14:41:44+05:30,19684,7.59,495.7,53.16
2022-12-14T14:51:06+05:30,19685,7.59,495.7,49.88
2022-12-14T15:03:07+05:30,19686,7.58,490.49,41.72
2022-12-14T15:12:29+05:30,19687,7.58,490.49,56.57
2022-12-14T15:24:29+05:30,19688,7.58,490.49,49.27
2022-12-14T15:33:51+05:30,19689,7.58,490.49,45.01
2022-12-14T15:45:52+05:30,19690,7.58,490.49,46.47
2022-12-14T16:07:15+05:30,19691,7.58,490.49,41.36
2022-12-14T16:16:37+05:30,19692,7.58,490.49,52.68
2022-12-14T16:28:37+05:30,19693,7.58,490.49,51.46
2022-12-14T16:37:59+05:30,19694,7.57,491.44,51.46
2022-12-14T16:50:00+05:30,19695,7.57,492.39,41.6
2022-12-14T16:59:22+05:30,19696,7.57,492.39,51.46
2022-12-14T17:11:22+05:30,19697,7.57,492.39,47.57
2022-12-14T17:20:44+05:30,19698,7.57,491.44,48.9
2022-12-14T17:32:45+05:30,19699,7.57,492.39,45.5
2022-12-14T17:42:07+05:30,19700,7.57,492.39,51.22
2022-12-14T17:54:07+05:30,19701,7.56,492.39,53.41
2022-12-14T18:03:29+05:30,19702,7.57,487.36,51.58
2022-12-14T18:15:30+05:30,19703,7.59,489.07,50.12
2022-12-14T18:24:52+05:30,19704,7.59,489.07,52.68
2022-12-14T18:36:52+05:30,19705,7.59,494.75,48.05
2022-12-14T18:46:14+05:30,19706,7.59,492.1,43.91
2022-12-14T18:58:15+05:30,19707,7.58,494.75,48.3
2022-12-14T19:07:37+05:30,19708,7.58,491.63,59.73
2022-12-14T19:19:37+05:30,19709,7.58,488.6,49.39
2022-12-14T19:28:59+05:30,19710,7.58,488.6,50.61
2022-12-14T19:41:00+05:30,19711,7.58,488.6,55.23
2022-12-14T19:50:22+05:30,19712,7.58,488.6,49.03
2022-12-14T20:02:22+05:30,19713,7.58,488.6,57.54
2022-12-14T20:11:44+05:30,19714,7.58,488.6,54.26
2022-12-14T20:23:45+05:30,19715,7.58,491.15,46.23
2022-12-14T20:33:07+05:30,19716,7.58,491.15,48.54
2022-12-14T20:45:08+05:30,19717,7.58,492.86,49.63
2022-12-14T20:54:30+05:30,19718,7.58,493.81,45.5
2022-12-14T21:06:30+05:30,19719,7.58,493.33,49.39
2022-12-14T21:15:52+05:30,19720,7.58,487.17,56.81
2022-12-14T21:27:53+05:30,19721,7.58,486.7,45.38
2022-12-14T21:37:15+05:30,19722,7.58,486.7,45.86
2022-12-14T21:49:16+05:30,19723,7.58,487.17,46.96
2022-12-14T21:58:37+05:30,19724,7.58,486.7,51.09
2022-12-14T22:10:38+05:30,19725,7.58,489.26,22.13
2022-12-14T22:20:00+05:30,19726,7.54,491.91,50.24
2022-12-14T22:32:01+05:30,19727,7.56,485.28,48.42
2022-12-14T22:43:19+05:30,19728,7.58,485.75,45.38
2022-12-14T22:52:41+05:30,19729,7.58,485.75,42.58
2022-12-14T23:04:42+05:30,19730,7.58,485.75,48.54
2022-12-14T23:14:04+05:30,19731,7.58,485.28,50.85
